Id|Name|Description|Price|PriceCurrency|SupplyAbility|MinimumOrder
603b8dc0-1530-408e-a7ba-916923642584|"Homelegance Deryn 86"" Fabric Sofa, Gray"|Mid-century modern design is the inspiration for the Delyn collection. Wide, dramatically curved arms rise to the straight back that is synonymous with this classic style. Offered as a stand-alone accent to complement your home's décor or as part of the full Delyn collection, The chair is featured in a modern Grey or teal herringbone pattern. Natural tone finished legs support the frame while tailored stitch tufting lends further accent to this thoroughly modern collection.|439.55|EUR|72|901
f9266a2c-0d9a-43b5-a1bd-8af5435cf3be|Waternymph Faucet Aerator,Splash Filter Faucet,720° Angle Rotate and Swivel Dual-function Kitchen Sink Faucet Aerators,Tap Aerator Diffuser Faucet Sprayer-55/64 Inch-27UNS Female Thread-Chrome|Comparison 720° Faucet Aerator 720° Faucet Aerator 360° Faucet Aerator 360° Faucet Aerator 360° Faucet Aerator 360° Faucet Aerator 360° Faucet Aerator Swivel Range 720° Swivel 720° Swivel 360° Swivel 360° Swivel 360° Swivel 360° Swivel 360° Swivel Material Metal+ABS Metal+ABS Metal Metal Metal Metal Metal Finish Chrome Finish Chrome Finish Chrome Finish Chrome Finish Brushed Nickel Finish Matte Black Finish Chrome Finish Quantity 1 pack 1 pack 1 pack 1 pack 1 pack 1 pack 2 pack Easy to Install ✔ ✔ ✔ ✔ ✔ ✔ ✔|101.56|USD|820|612
c9a6f5e2-1f45-408d-b76f-5b6e2b434da0|VP Home Wall Plug-in Wax Warmer for Scented Wax Mosaic Glass Ocean Blue Electric Home Fragrance Warmer for Essential Oils Candle Wax Melts and Tarts Scent Warmer Night Light|"VP Home Glass Fragrance Warmer   Elegantly Designed Decor Enjoy your favorite VP Home fragrance with our mosaic fragrance warmer. The wax melts quickly and evenly, releasing their fragrance into the air to fill any room. The soft lighted glow of the bulb creates a relaxing and inviting ambiance. Electric Wax Warmer Night Light Electric Wax Warmer Night Light Ceramic Wax Warmer Nightlight Ceramic Wax Warmer Nightlight Colour Polychromatic White Radiant Sienna Floral Sage Dimensions 4.0 x 5.0 x 7.5 inches 4.0 x 4.5 x 6.0 inches 4.0 x 5.0 x 7.5 inches 4.0 x 4.5 x 6.0 inches Material Glass Ceramic Glass Ceramic Design Polychromatic Mosaic Glass Mosaic Glass Ceramic Mosaic Glass Light Bulb 25W, 120v 25W, 120v 25W, 120v 25W, 120v Size 7.5""H x 5""D 6.4""H x 4.5""D 7.5""H x 5""D 7.5""H x 5""D Base Black Ceramic Black Ceramic Black Ceramic Black Ceramic Bulb Included Yes Yes Yes Yes"|271.77|EUR|482|650
529f63d7-e2b8-4615-af25-9ca37f4259e1|M Professional Hybrid 86W Wireless Rechargeable UV LED Nail Curing Lamp Cordless Nail Dryer for Gel Nails, Manicure, Pedicure (Black)|About this item Dual UV LED technology ensures efficient and thorough curing of gel and acrylic, gel nail polishes, providing salon-quality results. Automatic timer with 10s, 30s, 60s, and 90s settings allows for precise and customizable curing based on your specific needs and preferences. LED screen provides clear visibility and easy control over the curing process, allowing you to monitor the remaining time at a glance. Low-heat emission ensures safety and prevents discomfort or skin damage during curing sessions, providing peace of mind for both professionals and clients. Easy to use, making it suitable for both professionals and DIY enthusiasts looking to achieve salon-quality results at home. › See more product details|60.33|EUR|718|204
024f5b67-3e73-41c2-b756-e8ad306f4623|Samsung Galaxy S21 Ultra 5G|The Samsung Galaxy S21 Ultra 5G features a 6.8-inch Dynamic AMOLED display, Snapdragon 888 chipset, and a quad-camera system for top-tier performance and photography.|1199.99|USD|2000|1
7a140868-5f96-43fa-b1ba-69802e5412ef|Mechanix Wear: FastFit Tactical Gloves with Elastic Cuff for Secure Fit, Work Gloves with Flexible Grip for Multi-Purpose Use, Durable Touchscreen Capable Safety Gloves for Men (Black, Small)|The next generation of FastFit tactical gloves are here. Take control with high-dexterity 0.6mm synthetic leather and stay connected with full touchscreen technology in the palm of your hands. The FastFit delivers an unmatched fit with TrekDry evaporative cooling, and rugged carrier loops for storage in the field. The elastic cuff design allows you to quickly take the glove on and off for utility use and to keep you protected for the long haul. These Mechanix Wear gloves are the perfect tactical gear for whatever drives you; range sports, paintball, hunting, riding, driving, construction, patrol, field use, and the list goes on.|693.8|EUR|699|628
b6b045df-683e-4e3f-87c5-c59b36012d03|Gildan 5200 - Heavy Cotton Tank Top|- 5.3 oz., pre-shrunk 100% cotton - Banded neck and armholes - Double-needle stitched bottom hem - Quarter-turned - Tearaway label|512.4|USD|623|245
93257c2d-ce0e-41af-bf16-b613e27d2c04|AUSELILY Women Short Sleeve Loose Plain Casual Long Maxi Dresses with Pockets|Previous page Next page AUSELILY Maxi Dresses with Pockets   Previous page Next page 1 SIZE CHART 2 Buyer's Show 3 DETAILS Women's Maxi Dress with Pockets Sleeveless Maxi Dress Sleeveless Maxi Dress Short Sleeve Dress Sleeveless Dress Brand AUSELILY AUSELILY AUSELILY AUSELILY Neckline V neck Scoop Neck Scoop Neck Scoop Neck Pockets ✔ ✔ ✔ ✔ Fabric Soft Soft Soft Soft Length Floor Length Floor Length Knee Length Knee Length|476.6|EUR|462|774
96d24863-e74d-4395-8fee-37b66ef07668|Designer Watch Band Compatible with Apple Watch Band 44mm 38mm 40mm 41mm 42mm 45mm for Women Men, Luxury Top Leather Band Strap Classic Band Buckle for iWatch Series SE 7/6/5/4/3/2/1|Stylish and classic designConvenient buckle, convenient and firm to wearGenuine leather material, comfortable to wearA variety of colors, match your clothes and attire, change your mood every dayAdjustable size, freely adjust the size according to the wrist|321.31|EUR|460|949
1a978527-0468-4f97-9ba8-412a6df676cc|HEWYIOS Mobile Phone Holder for MagSafe Charger, 2023 Upgraded Walnut Wood Charging Holder with Base with Velcro Compatible with iPhone 14 13 12 Mini Plus Pro Max [Without MagSafe]|charger base protective case made of walnut wood|128.82|USD|529|538
5426fe6b-747e-4965-898a-314f52c9423a|Football Helmet Repair Kit Football Helmet Hardware Kit R Shape Football Visor Clips Screws Nuts with Rubber Gaskets for Youth Hockey Baseball Sports|Helmet Repair Kit Helmet Mask Reinforced Parts cThese accessories can help you replace old parts on your helmet, making the metal visor more solid and protecting your personal safety while extending the use of your helmet. Suitable for Multiple Sports Helmets Kit installation steps are simple and quick, suitable for repairing baseball, softball, soccer and many other sports helmets, giving your helmet a new look. The set includes： Screws X8 (20) Nuts X8 (20) R-shaped metal clips X8 (20) Silicone gasket X8 (20) Plastic storage box X1           1. First, install the nut. 2. Second, put the silicone gasket together with the R-shaped metal clip. 3. Next, install the combined silicone gasket and metal clip. 4. Finally, tighten the screws.|385.26|EUR|495|375
0b5b082e-7f49-445c-9702-42347d93dc87|"Fringe Studio 2023 Spiral Planner, Aug 2022 - Dec 2023, 17 Month Weekly and Monthly , Faux Leather Cover, "" STANDARD BLACK "" , 236 pages, 9.785"" x 6.75"" (844501)"|17 month dated planner (Aug 2022- Dec. 2023). Faux Leather cover with exposed twin-ring spiral binding and metallic gold stamping. Includes 17 month mylar tab dividers and 1 double sided pocket for receipts and more.|643.92|EUR|222|948
ef64c0e2-6292-451b-a986-25a296589cd2|Skechers Women's Low-top Trainers, 8 us|Engineered flat knit slip on w/ mono mesh.|59.26|EUR|684|633
a8d28f98-c9a6-4f61-b79a-61f5585b5e4f|Kenmore Elite 74033 Smart Dishwasher|The Kenmore Elite 74033 Smart Dishwasher features Wi-Fi connectivity, powerful cleaning, and a sleek design to fit seamlessly into modern kitchens.|899.99|USD|1000|3
cd853b80-8377-4e68-ba30-85afa7540269|5 Pack Modern Black Door Handles Privacy Door Levers Black Door Knobs Interior Heavy Duty Reversible Door Locks Keyless Square Interior Door Handle|ONATEEL PRIVACY DOOR KNOBS     Previous page Next page Suitable For Any Interior Rooms Where Privacy Needs     Previous page Next page 1 Fast Installation 2 Left & Right Hand Open 3 Silent Design|388.47|USD|531|72
2c1782f6-0c9e-4afa-a45a-5a0d148a320c|D.B.Z. Makeup Pro Hd Palette Amplified 35 - Neutrals Cool, Multicolor High Pigmented (Multicolor)|Products Features         Long Lasting This eye Shadow Gives us Long Lasting Finish to Your Eye which will help you to attention in Party. 35 Color Option We provides 35 Color Option which will help you to choose the Eye Color According to your Dress Color. Matte And Glitter Eye shadow This product help you get matter and Glitter Finish which make you so beautiful. Smooth Finishing Smooth Finish features help you to look beautiful and Attractive in party and Occasions.|183.16|EUR|571|696
037d4c0d-9bc5-48d5-a4c7-879b78433e52|"Avery Dot Matrix Printer Address Labels, 15/16"" x 3 1/2"", White, 5,000 Customizable Blank Labels (4013)"|"When your project calls for a high volume of labeling, you’ll need the right amount of label to accommodate. The Avery Dot Matrix Printer Address Labels are designed to create thousands of professional-looking rectangle labels without reloading or reprinting. Specially designed for pin feed and dot matrix printers, the continuous-form sheets include 12 white mailing labels per perforated sheet. Having a label without a strong stick can ruin any labeling project. Designed to permanently stick to and stay, the printable labels includes a strong adhesive that can onto a variety of surfaces without lifting or curling. Easily create your own customizable labels with the free design, templates, and mail merge tools on the Avery site. Use the multipurpose labels to produce address labels, labels for storage bins, and organization labels. The rectangle white labels are sized at 15/16"" x 3 1/2"", and the pack includes 5,000 labels."|239.64|USD|218|684
314fce7e-8b14-4548-a021-2238ac18d58f|Gatco 6402 Double Duty Sharpener|"Dimensions: 2.75"" x 2.63"" x .38"". yellow ABS handle. Medium, fine, carbide, and ceramic rods. Preset angle. Slip resistant grip. Clam packed."|492.31|EUR|126|52
1b7b5e6f-c60d-411f-bb2b-cd6e2b9f41e7|Nest Learning Thermostat (3rd Generation)|The Nest Learning Thermostat adapts to your preferences, helping you save energy and keep your home at the ideal temperature while being easy to control via your phone.|249.99|USD|1200|2
0c8b1778-f79f-4733-97b4-3fd12406c9a7|Vitamix 5200 Blender|The Vitamix 5200 Blender offers professional-grade performance with variable speed control, perfect for smoothies, soups, and other kitchen tasks.|449.99|USD|1500|1
41d39a48-f5b4-4c8f-adf6-478381fbc980|The Northwest Company Officially Licensed NFL Silk Touch Bath Robe, For Men and Women, Large-X-Large|"Amazingly silky-soft, this official NFL silk touch men's bath robe by The Northwest Company robe is given just the right amount of embellishment with the embroidered logo of your favorite NFL team, making this bath robe the ideal choice for lounging and comfort around the home. It has two front patch pockets, a silk touch tie belt, and two belt loops on both the left and right sides for added adjustability. Relax into comfort at home, representing your favorite team that you love to root for. Measures 26""x 47"" (L/XL). machine washable."|151.8|USD|30|582
234238b4-bbc1-4dc9-bdf3-91da9b8d1531|California Costumes Fine Foxy Fro Wig|Accessory|144.72|EUR|685|716
7b20d9a7-d434-4e1a-8a28-7e44b79e14cd|Husqvarna 128LD 17-Inch Gas String Trimmer|The Husqvarna 128LD Gas String Trimmer provides easy starting, powerful performance, and a versatile design for trimming grass and edging lawns.|199.99|USD|2000|2
fa2ea056-d7b3-47ab-bc36-68b16c72df6a|Satthwa Tea Tree Essential Oil 100% Pure and Organic for Skin, Hair, Face, Pimples, Acne, Dandruff, & Underarm and Undiluted Therapeutic Grade Essential Oil (15ML)|Satthwa Tea Tree Essential Oil - 15ml Satthwa Rosemary Essential Oil - 15ml Satthwa Lemongrass Essential Oil - 15ml Satthwa Lavender Essential Oil - 15ml Satthwa Peppermint Essential Oil - 15ml Botanical Name Melaleuca Alternifolia Rosmarinus Officinalis Cymbopogon Citratus Lavandula Angustifolia Mentha X Piperita Aroma Fresh, Camphor-like smell Fresh Crisp With Hints Of Cooling Minty Notes Citrusy, Lemony, Earthy Fresh, Sweet Floral With Herbaceous Undertones Cool Refreshing With Minty Sweet Notes Extraction Method Steam Distillation Steam Distillation Steam Distillation Steam Distillation Steam Distillation Scent Strength Strong Strong Strong Strong Strong Common Uses Skin Conditions, Hair & Scalp Care Mind Focus, Hair Care Stress Relief, Muscle Pain Relief Sleep, Anxiety Relief, Skincare Headache Relief Blends Well With Eucalyptus, Lavender, Lemon Lavender, Peppermint, Citrus Eucalyptus, Geranium, Lemon Peppermint, Lemon, Eucalyptus Eucalyptus, Lavender, Lemon|103.22|USD|782|475
6b0c3b68-40e0-4c0b-b84a-69d040d79df8|Whirlpool 30-Inch Gas Range|The Whirlpool 30-Inch Gas Range offers five burners, a convection oven, and self-cleaning capabilities, perfect for cooking large meals and family gatherings.|749.99|USD|1500|3
5740541f-b295-48b1-ade2-d7afdcf700da|Under Armour Boys Fleece Sleeveless Training Hoodie|Armour Fleece® is light, breathable & stretches for superior mobility. Soft inner layer traps heat to keep you warm & comfortable. Front kangaroo pocket. Color pop binding details on cuffs & pocket.|260.21|EUR|730|748
dfd2de45-47ae-4b9a-a403-6a61a78c4232|Toland Home Garden 119459 Hummingbird Home Hummingbird Flag 12x18 Inch Double Sided Hummingbird Garden Flag for Outdoor House Bird Flag Yard Decoration|At Toland Home Garden, we are proud to be creating the best decorative garden products on the market. Our deluxe flags are printed and produced in the USA and with over 4,000 flag designs, Toland has a variety of flags for all moments in your life. Be it spring, summer, autumn or winter, a national holiday or a statement of belief, we have flags for every occasion. There are many uses for Toland flags; as a pretty present to give to a loved one, a funny joke hanging from your porch to make your neighbors laugh, or a unique tapestry to hang in your home. We are always adding fun, new designs so be sure to check back frequently!|678.0|EUR|950|789
